produk_id_produk,produk_id_kategori,produk_kode_produk,produk_nama_produk,produk_merk,produk_harga_beli,produk_diskon,produk_harga_jual,produk_stok,produk_expired_date,produk_batch,produk_created_at,produk_updated_at,rekaman_id_rekaman_stok,rekaman_id_produk,rekaman_waktu,rekaman_stok_masuk,rekaman_stok_keluar,rekaman_created_at,rekaman_updated_at,rekaman_id_penjualan,rekaman_id_pembelian,rekaman_stok_awal,rekaman_stok_sisa,rekaman_keterangan
864,6,,VOLTAREN GEL 20g,VOLTAREN GEL 20g,72000,0,110000,0,2025-10-10,,2024-01-04 16:01:31,2025-07-07 12:46:53,,,,,,,,,,,,
865,5,,ONDANSETRON 8MG,,760,0,1400,70,2025-04-07,,2024-01-04 16:01:31,2026-01-01 00:12:14,,,,,,,,,,,,
866,4,,WELMOVE CAP,WELMOVE CAP,15567,0,19000,3,0202-01-01,25A00317,2024-01-04 16:01:31,2025-12-31 21:09:53,175296,866,2025-12-31 21:09:53,0,3,2025-12-31 21:09:53,2025-12-31 21:09:53,,,6,3,Perubahan Stok Manual: SO
867,1,,WOOD'S ATT 100ML,WOOD'S ATT 100ML,29999,0,34500,0,2026-10-10,,2024-01-04 16:01:31,2025-07-03 16:09:19,,,,,,,,,,,,
868,1,,WOOD'S ATT 60ML,WOOD'S ATT 60ML,22099,0,25500,3,2027-07-05,54893,2024-01-04 16:01:31,2026-01-01 22:35:01,175090,868,2025-12-31 19:21:33,0,1,2025-12-31 19:21:33,2025-12-31 19:21:33,,,3,2,Perubahan Stok Manual: SO
869,1,,SILADEX ATT 100ML,SILADEX ATT 100ML,18461,0,21500,0,2027-11-08,K25A20,2024-01-04 16:01:31,2025-12-31 19:23:28,175093,869,2025-12-31 19:23:28,0,2,2025-12-31 19:23:28,2025-12-31 19:23:28,,,2,0,Perubahan Stok Manual via Edit Produk
870,1,,WOOD'S EXPECT 60mL,WOOD'S EXPECT 60mL,22098,0,25500,5,2027-08-12,54541,2024-01-04 16:01:31,2025-12-31 19:21:46,175091,870,2025-12-31 19:21:46,0,2,2025-12-31 19:21:46,2025-12-31 19:21:46,,,7,5,Perubahan Stok Manual: SO
871,2,,WOOD'S PERMEN ALL,WOOD'S PERMEN,6297,0,7500,5,2029-08-06,727443,2024-01-04 16:01:31,2025-12-31 22:05:09,175397,871,2025-12-31 22:05:09,0,1,2025-12-31 22:05:09,2025-12-31 22:05:09,,,6,5,Perubahan Stok Manual: SO
872,5,,X-FLAM,X-FLAM,1949,0,2500,30,2030-05-07,5NE046,2024-01-04 16:01:31,2025-12-31 22:39:58,175451,872,2025-12-31 22:39:58,0,10,2025-12-31 22:39:58,2025-12-31 22:39:58,,,40,30,Perubahan Stok Manual: SO
873,2,,XON-CE,XON-CE,1512,0,2000,39,2027-05-02,E5303,2024-01-04 16:01:31,2025-12-31 21:21:57,175322,873,2025-12-31 21:21:57,0,13,2025-12-31 21:21:57,2025-12-31 21:21:57,,,56,43,Perubahan Stok Manual: SO
874,2,,KAPAS GULUNG 250GR,,18000,0,25000,1,2028-05-17,,2024-01-04 16:01:31,2025-12-31 20:12:48,175208,874,2025-12-31 20:12:48,1,0,2025-12-31 20:12:48,2025-12-31 20:12:48,,,0,1,Perubahan Stok Manual: SO
875,5,,COTRIMOXAZOL,,230,0,350,30,2027-07-07,,2024-01-04 16:01:31,2025-12-31 23:31:30,175541,875,2025-12-31 23:31:30,30,0,2025-12-31 23:31:30,2025-12-31 23:31:30,,,0,30,Perubahan Stok Manual: SO
876,5,,CANDESARTAN 16MG,,700,0,1800,100,2027-02-07,56C4102,2024-01-04 16:01:31,2025-12-18 00:52:32,,,,,,,,,,,,
877,1,,YUSIMOX FORTE SYR,YUSIMOX FORTE SYR,7901,0,9500,1,2028-02-08,51121,2024-01-04 16:01:31,2025-10-05 00:40:23,,,,,,,,,,,,
878,1,,YUSIMOX SYR,YUSIMOX SYR,5000,0,7000,7,2028-08-08,UY8S,2024-01-04 16:01:31,2025-12-17 16:37:33,,,,,,,,,,,,
879,5,,YUSIMOX TABLET,YUSIMOX TABLET,446,0,750,50,2028-01-01,,2024-01-04 16:01:31,2025-12-31 23:21:41,175505,879,2025-12-31 23:21:41,50,0,2025-12-31 23:21:41,2025-12-31 23:21:41,,,0,50,Perubahan Stok Manual: SO
880,5,,HUFARIZINE TAB,,519,0,700,60,2027-05-07,U700135,2024-01-04 16:01:31,2026-01-01 00:26:29,,,,,,,,,,,,
881,1,,VICKS F 44 54ML,VICKS F 44 54ML,19583,0,22500,5,2027-06-12,56298A1,2024-01-04 16:01:31,2025-12-31 19:25:56,175095,881,2025-12-31 19:25:56,3,0,2025-12-31 19:25:56,2025-12-31 19:25:56,,,2,5,Perubahan Stok Manual: SO
882,1,,ZENIREX SYR,ZENIREX SYR,7068,0,9000,2,2027-05-05,5509,2024-01-04 16:01:31,2025-12-06 22:54:51,,,,,,,,,,,,
883,5,,ZORALIN,ZORALIN,1595,0,2000,90,2029-07-08,KM3139,2024-01-04 16:01:31,2026-01-02 01:37:29,,,,,,,,,,,,
884,5,,ZYLORIC 100mg,ZYLORIC 100mg,3016,0,4000,17,2029-03-07,575A,2024-01-04 16:01:31,2025-12-31 23:22:32,175508,884,2025-12-31 23:22:32,1,0,2025-12-31 23:22:32,2025-12-31 23:22:32,,,16,17,Perubahan Stok Manual: SO
885,5,,ZYLORIC 300mg,ZYLORIC 300mg,8318,0,10000,16,2029-01-03,3C9S,2024-01-04 16:01:31,2025-12-31 23:22:22,175507,885,2025-12-31 23:22:22,0,3,2025-12-31 23:22:22,2025-12-31 23:22:22,,,19,16,Perubahan Stok Manual: SO
886,5,,salbutamol 4mg,salbutamol 4mg,137,0,200,240,2027-08-07,2507075,2024-01-04 16:01:31,2025-12-13 18:16:15,,,,,,,,,,,,
887,1,,SANADRYL EXP 60ML,SANADRYL EXP 60ML,13875,0,17000,3,2027-07-04,EIG101,2024-01-04 16:01:31,2025-12-31 19:28:06,175100,887,2025-12-31 19:28:06,0,2,2025-12-31 19:28:06,2025-12-31 19:28:06,,,5,3,Perubahan Stok Manual: SO
888,2,,SUTRA BIRU S'3,SUTRA BIRU S'3,7123,0,8500,5,2030-03-05,M43250401,2024-01-04 16:01:31,2025-12-31 20:53:02,175265,888,2025-12-31 20:53:02,0,11,2025-12-31 20:53:02,2025-12-31 20:53:02,,,16,5,Perubahan Stok Manual: SO
889,4,,ESEPULUH,ESEPULUH,5227,0,6000,0,,,2024-01-04 16:01:31,2024-01-04 16:01:31,,,,,,,,,,,,
890,5,,GASELA,GASELA,285,0,400,110,2027-06-09,460157,2024-01-04 16:01:31,2026-01-01 00:20:55,,,,,,,,,,,,
891,6,,SCABIMITE 30GR,SCABIMITE 30GR,76046,0,89000,0,2027-11-12,K24006,2024-01-04 16:01:31,2025-11-25 23:38:52,,,,,,,,,,,,
892,5,,CAVIPLEX CDEZ,CAVIPLEX CDEZ,1141,0,1600,80,2027-09-01,F30601128,2024-01-04 16:01:31,2025-12-31 23:26:00,175521,892,2025-12-31 23:26:00,10,0,2025-12-31 23:26:00,2025-12-31 23:26:00,,,70,80,Perubahan Stok Manual: SO
893,5,,FARGETIX,FARGETIX,317,0,450,40,2027-11-07,,2024-01-04 16:01:31,2026-01-01 00:19:56,,,,,,,,,,,,
894,1,,ITRABAT,ITRABAT,11249,0,13500,14,2029-10-12,510199,2024-01-04 16:01:31,2025-12-31 19:27:27,175099,894,2025-12-31 19:27:27,0,10,2025-12-31 19:27:27,2025-12-31 19:27:27,,,24,14,Perubahan Stok Manual: SO
895,1,,HUFAGRIP BIRU,HUFAGRIP BIRU,15913,0,18500,5,2028-05-12,C600125,2024-01-04 16:01:31,2025-12-31 19:19:20,175087,895,2025-12-31 19:19:20,0,1,2025-12-31 19:19:20,2025-12-31 19:19:20,,,6,5,Perubahan Stok Manual: SO
896,1,,VICKS F 44 ANAK 27ML,VICKS F 44 ANAK 27ML,11730,0,13500,7,2027-06-02,86298G1,2024-01-04 16:01:31,2025-12-31 19:13:30,175076,896,2025-12-31 19:13:30,1,0,2025-12-31 19:13:30,2025-12-31 19:13:30,,,6,7,Perubahan Stok Manual: SO
897,1,,VICKS F 44 ANAK 54ML,VICKS F 44 ANAK 54ML,21873,0,23500,4,2027-05-03,6298G11,2024-01-04 16:01:31,2025-11-12 03:40:34,,,,,,,,,,,,
898,1,,CENDO LYTERS,CENDO LYTERS,22477,0,28000,4,2028-07-20,5L0781,2024-01-04 16:01:31,2026-01-01 00:40:51,,,,,,,,,,,,
900,5,,SELVIM 10MG,SELVIM 10MG,340,0,450,150,2029-07-02,GM01K,2024-01-04 16:01:31,2026-01-01 00:36:13,,,,,,,,,,,,
901,6,,MICONAZOLE,MICONAZOLE,3330,0,5000,23,2028-09-29,I51725W,2024-01-04 16:01:31,2026-01-01 00:47:08,,,,,,,,,,,,
902,2,,POLIDENT K,POLIDENT K,31754,0,37000,3,2028-04-03,898H,2024-01-04 16:01:31,2025-12-02 22:30:29,,,,,,,,,,,,
903,1,,ERLAMICETIN TT,ERLAMICETIN TT,10740,0,13000,6,2027-09-03,660151,2024-01-04 16:01:31,2026-01-02 00:29:23,,,,,,,,,,,,
904,2,,SENSITIF,SENSITIF,20512,0,25500,2,2028-03-31,300111031,2024-01-04 16:01:31,2025-12-31 22:31:29,175435,904,2025-12-31 22:31:29,1,0,2025-12-31 22:31:29,2025-12-31 22:31:29,,,1,2,Perubahan Stok Manual: SO
905,5,,NATRIUM DICLOFENAC,NATRIUM DICLOFENAC,222,0,350,90,2029-08-09,86365011,2024-01-04 16:01:31,2025-12-31 23:19:12,175498,905,2025-12-31 23:19:12,0,80,2025-12-31 23:19:12,2025-12-31 23:19:12,,,190,110,Perubahan Stok Manual: SO
906,6,,PIKANG SUANG,PIKANG SUANG,11169,0,14000,5,2028-04-06,350409,2024-01-04 16:01:31,2026-01-01 00:49:02,,,,,,,,,,,,
907,1,,FORUMEN TT,FORUMEN TT,27955,0,34000,0,,,2024-01-04 16:01:31,2025-09-03 13:50:37,,,,,,,,,,,,
908,4,,MYLANTA TAB,MYLANTA TAB,7856,0,9000,4,2027-06-05,12P0761,2024-01-04 16:01:31,2025-12-21 15:49:56,,,,,,,,,,,,
909,2,,POLIDENT B,POLIDENT B,76296,0,88000,3,2028-03-05,4U9G,2024-01-04 16:01:31,2025-12-31 20:15:58,175216,909,2025-12-31 20:15:58,0,2,2025-12-31 20:15:58,2025-12-31 20:15:58,,,5,3,Perubahan Stok Manual: SO
910,5,,CEFIXIM 200MG,,1000,0,1600,30,2027-01-07,56B0100,2024-01-04 16:01:31,2025-12-02 23:40:57,,,,,,,,,,,,
912,1,,TRIAMINIC PILEK,,18810,0,83000,0,2025-12-05,,2024-01-04 16:01:31,2024-05-17 14:31:41,,,,,,,,,,,,
913,5,,LOKEV,,429,0,600,30,2029-07-13,EQ00Y,2024-01-04 16:01:31,2025-12-16 17:06:19,,,,,,,,,,,,
914,1,,OBH TROPICA PLUS ANAK ALL,OBH TROPICA PLUS ANAK ALL,20349,0,23500,5,2027-09-10,CI0201,2024-01-04 16:01:31,2025-12-31 18:55:45,175049,914,2025-12-31 18:55:45,0,1,2025-12-31 18:55:45,2025-12-31 18:55:45,,,8,7,Perubahan Stok Manual: SO
915,2,,LARUTAN BOTOL B,LARUTAN BOTOL B,6881,0,8000,4,2030-09-09,5091085,2024-01-04 16:01:31,2025-12-31 20:01:30,175173,915,2025-12-31 20:01:30,0,20,2025-12-31 20:01:30,2025-12-31 20:01:30,,,24,4,Perubahan Stok Manual: SO
916,2,,MY WELL D3,,14985,0,18000,2,2027-05-07,EO3612,2024-01-04 16:01:31,2025-12-31 18:48:15,175037,916,2025-12-31 18:48:15,0,1,2025-12-31 18:48:15,2025-12-31 18:48:15,,,3,2,Perubahan Stok Manual: SO
917,1,,PASABA,,8000,0,10000,0,2026-02-08,,2024-01-04 16:01:31,2025-12-11 02:21:40,,,,,,,,,,,,
918,2,,SABUN IJO,SABUN IJO,8208,0,9500,12,2029-10-11,24100101,2024-01-04 16:01:31,2025-12-31 20:50:08,175256,918,2025-12-31 20:50:08,4,0,2025-12-31 20:50:08,2025-12-31 20:50:08,,,8,12,Perubahan Stok Manual: SO
919,1,,LAXADINE 30ML,LAXADINE 30ML,27170,0,33000,0,2026-10-10,,2024-01-04 16:01:31,2025-07-03 19:43:36,,,,,,,,,,,,
920,1,,SANMOL FORTE SYR,,17000,0,31500,1,2025-09-07,,2024-01-04 16:01:31,2025-12-31 18:54:49,175046,920,2025-12-31 18:54:49,1,0,2025-12-31 18:54:49,2025-12-31 18:54:49,,,0,1,Perubahan Stok Manual: SO
921,5,,GLUCODEX,GLUCODEX,420,0,600,50,2026-10-03,55J4454,2024-01-04 16:01:31,2025-12-31 23:38:08,175548,921,2025-12-31 23:38:08,0,60,2025-12-31 23:38:08,2025-12-31 23:38:08,,,120,60,Perubahan Stok Manual: SO
922,5,,FARSIFEN TAB,FARSIFEN TAB,430,0,550,220,2029-11-02,CL090,2024-01-04 16:01:31,2026-01-01 00:18:15,,,,,,,,,,,,
923,5,,INFLASON,INFLASON,236,0,300,90,2027-08-08,HRC021043,2024-01-04 16:01:31,2026-01-01 00:24:46,,,,,,,,,,,,
924,4,,IMBOST S'10,IMBOST S'10,23377,0,40000,2,2028-05-08,25C0161,2024-01-04 16:01:31,2025-12-31 21:36:56,175354,924,2025-12-31 21:36:56,2,0,2025-12-31 21:36:56,2025-12-31 21:36:56,,,0,2,Perubahan Stok Manual: SO
925,1,,GENCEF SYR,GENCEF SYR,7215,0,9000,3,2027-11-09,2507067,2024-01-04 16:01:31,2025-12-05 00:27:00,,,,,,,,,,,,
926,6,,INERSON,INERSON,77117,0,92000,3,2029-11-04,C404N092,2024-01-04 16:01:31,2026-01-01 00:44:55,,,,,,,,,,,,
927,2,,HANSAPLAST JUMBO,HANSAPLAST JUMBO,500,0,750,0,,,2024-01-04 16:01:31,2024-01-04 16:01:31,,,,,,,,,,,,
928,2,,SANBE TEARS,SANBE TEARS,26309,0,31500,1,2027-09-07,FJ3549,2024-01-04 16:01:31,2025-12-31 22:36:37,175446,928,2025-12-31 22:36:37,0,3,2025-12-31 22:36:37,2025-12-31 22:36:37,,,4,1,Perubahan Stok Manual: SO
929,4,,DIAPET S'10,,5446,0,6500,12,2028-07-04,25G0229,2024-01-04 16:01:31,2025-12-31 21:11:05,175298,929,2025-12-31 21:11:05,0,7,2025-12-31 21:11:05,2025-12-31 21:11:05,,,19,12,Perubahan Stok Manual: SO
930,2,,SANTADEX TT,SANTADEX TT,12592,0,16500,1,2027-07-12,PTU14,2024-01-04 16:01:31,2026-01-01 00:41:40,,,,,,,,,,,,
931,2,,OXYCAN,OXYCAN,38512,0,52000,0,,,2024-01-04 16:01:31,2025-09-03 09:48:44,,,,,,,,,,,,
933,2,,ENBATIC CREAM,ENBATIC CREAM,6207,0,10000,2,2025-05-06,,2024-01-04 16:01:31,2025-12-31 21:47:38,175364,933,2025-12-31 21:47:38,2,0,2025-12-31 21:47:38,2025-12-31 21:47:38,,,0,2,Perubahan Stok Manual: SO
934,5,,LAPIFED,LAPIFED,3690,0,4400,40,2027-09-01,6235,2024-01-04 16:01:31,2025-12-20 00:39:04,,,,,,,,,,,,
935,5,,BINOTAL,BINOTAL,3663,0,5300,0,2026-03-07,,2024-01-04 16:01:31,2025-10-22 20:09:03,,,,,,,,,,,,
936,2,,BEDAK MARSK ALL,BEDAK MARSK ALL,16650,0,19000,9,2027-06-07,C50235S,2024-01-04 16:01:31,2025-12-31 20:16:59,175219,936,2025-12-31 20:16:59,4,0,2025-12-31 20:16:59,2025-12-31 20:16:59,,,5,9,Perubahan Stok Manual: SO
937,1,,SILEX SYR,SILEX SYR,77522,0,89500,2,2027-05-09,VE1254,2024-01-04 16:01:31,2025-11-21 00:38:15,,,,,,,,,,,,
938,1,,NOVAGESIC SYR,NOVAGESIC SYR,3564,0,6000,6,2027-07-08,,2024-01-04 16:01:31,2025-12-31 18:51:33,175040,938,2025-12-31 18:51:33,6,0,2025-12-31 18:51:33,2025-12-31 18:51:33,,,0,6,Perubahan Stok Manual: SO
939,2,,MOMILEN DIAPER RUSH,MOMILEN DIAPER RUSH,27195,0,31500,4,2027-07-15,3846,2024-01-04 16:01:31,2025-12-31 20:46:00,175251,939,2025-12-31 20:46:00,1,0,2025-12-31 20:46:00,2025-12-31 20:46:00,,,3,4,Perubahan Stok Manual: SO
940,2,,BORRAGINOL N SUPP,BORRAGINOL N SUPP,12135,0,16000,0,2027-07-31,12809,2024-01-04 16:01:31,2025-10-05 00:53:04,,,,,,,,,,,,
941,2,,PROFENID SUPP,PROFENID SUPP,19516,0,23500,10,2028-04-06,5DN084A,2024-01-04 16:01:31,2025-11-07 16:05:01,,,,,,,,,,,,
942,2,,LARUTAN KALENG,LARUTAN KALENG,4430,0,5500,5,,,2024-01-04 16:01:31,2025-12-31 20:01:43,175175,942,2025-12-31 20:01:43,5,0,2025-12-31 20:01:43,2025-12-31 20:01:43,,,0,5,Perubahan Stok Manual: SO
943,2,,LARUTAN BOTOL K,LARUTAN BOTOL K,3171,0,4000,4,2030-07-08,5075051,2024-01-04 16:01:31,2025-12-31 20:01:57,175176,943,2025-12-31 20:01:57,0,6,2025-12-31 20:01:57,2025-12-31 20:01:57,,,10,4,Perubahan Stok Manual: SO
944,6,,NEBACETIN OINT,NEBACETIN OINT,22977,0,28500,1,2027-06-01,D5F914K,2024-01-04 16:01:31,2025-11-13 23:44:26,,,,,,,,,,,,
945,4,,STIMUNO CAPSUL,STIMUNO CAPSUL,30494,0,38000,1,2027-03-09,56D0980,2024-01-04 16:01:31,2025-12-31 21:09:15,175294,945,2025-12-31 21:09:15,0,1,2025-12-31 21:09:15,2025-12-31 21:09:15,,,2,1,Perubahan Stok Manual: SO
946,6,,GENCINOLON CREAM,GENCINOLON CREAM,14985,0,18000,0,2027-10-09,5J10,2024-01-04 16:01:31,2025-12-15 23:27:08,,,,,,,,,,,,
947,1,,BIOLYSIN SMART 60ML,BIOLYSIN SMART 60ML,12144,0,15000,1,2025-07-07,,2024-01-04 16:01:31,2025-12-31 18:34:51,175024,947,2025-12-31 18:34:51,1,0,2025-12-31 18:34:51,2025-12-31 18:34:51,,,0,1,Perubahan Stok Manual: SO
948,5,,MUCOS TAB,MUCOS TAB,790,0,900,20,2026-07-07,,2024-01-04 16:01:31,2025-12-31 22:16:12,175411,948,2025-12-31 22:16:12,20,0,2025-12-31 22:16:12,2025-12-31 22:16:12,,,0,20,Perubahan Stok Manual: SO
949,5,,ANTIZA,ANTIZA,1255,0,1650,100,2029-08-08,25HAO13,2024-01-04 16:01:31,2025-12-02 21:42:17,,,,,,,,,,,,
950,1,,LAPISIV-T SYR,LAPISIV-T SYR,20913,0,30000,1,2027-12-12,,2024-01-04 16:01:31,2025-12-31 22:03:01,175394,950,2025-12-31 22:03:01,1,0,2025-12-31 22:03:01,2025-12-31 22:03:01,,,0,1,Perubahan Stok Manual: SO
951,5,,HISTAPAN,HISTAPAN,718,0,950,10,2026-09-09,,2024-01-04 16:01:31,2026-01-01 00:23:53,,,,,,,,,,,,
952,1,,FUFANG,FUFANG,19332,0,25000,12,2028-05-25,2505084,2024-01-04 16:01:31,2026-01-02 01:45:09,,,,,,,,,,,,
953,2,,VICKS IN HALER,VICKS IN HALER,18151,0,21000,4,2026-11-08,76298V1,2024-01-04 16:01:31,2025-12-31 21:12:40,175302,953,2025-12-31 21:12:40,2,0,2025-12-31 21:12:40,2025-12-31 21:12:40,,,2,4,Perubahan Stok Manual: SO
954,5,,GUAFINESIN,,74,0,200,180,2027-05-06,250522,2024-01-04 16:01:31,2025-12-31 23:37:11,175547,954,2025-12-31 23:37:11,40,0,2025-12-31 23:37:11,2025-12-31 23:37:11,,,140,180,Perubahan Stok Manual: SO
955,5,,EPERISONE,EPERISONE,1194,0,1500,80,2027-10-02,KP29130,2024-01-04 16:01:31,2026-01-01 00:11:18,,,,,,,,,,,,
956,5,,GABAPENTIN 300mg,GABAPENTIN 300mg,1665,0,3800,20,2027-05-06,56C0415,2024-01-04 16:01:31,2025-12-31 23:38:36,175549,956,2025-12-31 23:38:36,0,20,2025-12-31 23:38:36,2025-12-31 23:38:36,,,50,30,Perubahan Stok Manual: SO
957,1,,MKP LANG 210ML,MKP LANG 210ML,62953,0,72500,3,2030-09-08,PD00211,2024-01-04 16:01:31,2025-11-26 17:27:14,,,,,,,,,,,,
958,5,,HUFAGRIP PAMOL TAB,HUFAGRIP PAMOL TAB,302,0,400,70,2028-06-08,O300605,2024-01-04 16:01:31,2026-01-01 00:24:11,,,,,,,,,,,,
959,6,,VITAQUIN CR,VITAQUIN CR,69747,0,81000,1,2028-07-10,C0S02A1,2024-01-04 16:01:31,2025-12-30 20:30:19,,,,,,,,,,,,
960,6,,BORRAGINOL N SLP,BORRAGINOL N SLP,82000,0,97000,1,2025-10-10,,2024-01-04 16:01:31,2025-12-31 22:26:31,175421,960,2025-12-31 22:26:31,1,0,2025-12-31 22:26:31,2025-12-31 22:26:31,,,0,1,Perubahan Stok Manual: SO
961,6,,BORRAGINOL S SLP,BORRAGINOL S SLP,113053,0,131000,1,2027-04-08,2923270,2024-01-04 16:01:31,2025-11-07 16:09:57,,,,,,,,,,,,
962,2,,ULTRAFIX,ULTRAFIX,2647,0,5000,9,2030-09-06,1102588,2024-01-04 16:01:31,2025-12-31 20:07:37,175189,962,2025-12-31 20:07:37,1,0,2025-12-31 20:07:37,2025-12-31 20:07:37,,,9,10,Perubahan Stok Manual: SO
963,2,,DERMAFIX 10X25,,12637,0,19000,5,2030-08-07,1092588,2024-01-04 16:01:31,2025-12-31 20:06:26,175186,963,2025-12-31 20:06:26,0,1,2025-12-31 20:06:26,2025-12-31 20:06:26,,,6,5,Perubahan Stok Manual: SO
964,5,,FLOXIFAR,,549,0,750,100,2029-08-08,CY03J,2024-01-04 16:01:31,2026-01-01 00:18:53,,,,,,,,,,,,
965,2,,VITAMIN D3+K2 IPI,VITAMIN D3+K2 IPI,8800,0,10500,6,2027-07-09,61485,2024-01-04 16:01:31,2025-11-30 03:03:34,,,,,,,,,,,,
966,1,P000257,INSTO 15ml,,20819,0,23500,2,2029-02-23,2550001,2024-02-01 17:04:00,2025-12-31 22:34:51,175441,966,2025-12-31 22:34:51,0,2,2025-12-31 22:34:51,2025-12-31 22:34:51,,,4,2,Perubahan Stok Manual: SO
967,2,P000967,SUTRA MERAH  S'24,SUTRA MERAH S'24,30530,0,38000,1,2029-04-05,,2024-02-12 11:13:52,2025-12-31 20:51:58,175262,967,2025-12-31 20:51:58,1,0,2025-12-31 20:51:58,2025-12-31 20:51:58,,,0,1,Perubahan Stok Manual: SO
968,6,P000968,VIGEL 30gr,VIGEL 30gr,15474,0,19500,6,2029-09-11,25A013,2024-02-12 11:31:02,2026-01-02 00:51:46,,,,,,,,,,,,
970,1,P000969,SAKATONIK ACTIV,SAKATONIK CTIF,15806,0,18500,0,0002-09-08,001LC,2024-02-12 12:31:56,2025-12-31 19:35:17,175119,970,2025-12-31 19:35:17,0,1,2025-12-31 19:35:17,2025-12-31 19:35:17,,,1,0,Perubahan Stok Manual: SO
971,6,P000971,DERMATIX SALP,DERMATIX,108613,0,128000,0,2028-04-01,PD5318,2024-02-12 13:12:05,2025-11-06 00:31:44,,,,,,,,,,,,
972,1,P000972,PIMTRAKOL KID,PITRAKOL KID,13015,0,16000,2,2027-07-05,396609,2024-02-19 09:56:12,2025-12-31 18:57:15,175052,972,2025-12-31 18:57:15,1,0,2025-12-31 18:57:15,2025-12-31 18:57:15,,,1,2,Perubahan Stok Manual: SO
973,5,P000973,HUFRALGIN,HUFRALGIN,501,0,650,190,2027-06-03,M200455,2024-02-19 10:03:17,2025-12-24 17:58:58,,,,,,,,,,,,
974,5,P000974,MEGABAL,MEGABAL,1770,0,2200,40,2026-11-11,,2024-02-22 09:19:07,2025-12-31 22:12:07,175406,974,2025-12-31 22:12:07,40,0,2025-12-31 22:12:07,2025-12-31 22:12:07,,,0,40,Perubahan Stok Manual: SO
975,1,P000975,MADU TJ EXTRA 150,MADU TJ EXTRA 150,18000,0,22500,3,2027-03-01,,2024-02-22 09:27:35,2025-12-31 19:33:27,175115,975,2025-12-31 19:33:27,3,0,2025-12-31 19:33:27,2025-12-31 19:33:27,,,0,3,Perubahan Stok Manual: SO
976,1,P000976,MADU TJ EXTRA 500ML,MADU TJ EXTRA 500ML,55000,0,60000,0,,,2024-02-22 09:28:44,2024-02-22 09:28:44,,,,,,,,,,,,
977,5,P000977,PAPAVERIN,PAPAVERIN,250,0,450,0,2025-09-09,,2024-02-22 10:00:15,2025-11-14 18:00:18,,,,,,,,,,,,
979,2,P000978,KANTONG ASI 150ML,KANTONG ASI 150ML,35000,0,42500,0,2027-02-07,,2024-02-23 13:03:01,2025-11-14 20:09:09,,,,,,,,,,,,
980,2,P000980,KASSA BIASA,KASSA BIASA,3219,0,4500,31,2029-11-08,,2024-02-23 13:13:10,2025-12-31 20:14:36,175212,980,2025-12-31 20:14:36,0,9,2025-12-31 20:14:36,2025-12-31 20:14:36,,,43,34,Perubahan Stok Manual: SO
981,5,P000981,NEO PROTIFED,NEO PROTIFED,506,0,900,100,2027-04-08,TD268G,2024-03-12 11:09:11,2025-12-31 22:38:41,175449,981,2025-12-31 22:38:41,0,40,2025-12-31 22:38:41,2025-12-31 22:38:41,,,140,100,Perubahan Stok Manual: SO
982,6,P000982,BENZOLAC SALP,BENZOLAC SALP,17094,0,20500,0,2027-02-06,K0S01A1,2024-03-15 17:43:46,2025-11-27 17:07:46,,,,,,,,,,,,
983,1,P000983,M.TELON MYBABY +150ML,M.TELON MYBABY + 150ML,31180,0,37000,2,2027-04-07,401925,2024-03-16 17:31:53,2025-12-31 19:59:46,175168,983,2025-12-31 19:59:46,1,0,2025-12-31 19:59:46,2025-12-31 19:59:46,,,1,2,Perubahan Stok Manual: SO
984,6,P000984,SRITI SALP,SRITI SALP,7875,0,9500,8,2028-01-15,24110102,2024-03-16 17:46:29,2026-01-01 00:49:16,,,,,,,,,,,,
985,5,P000985,GENXICAM 15MG,GENXICAM 15MG,388,0,600,220,2027-11-12,2511017,2024-05-03 18:03:19,2026-01-01 00:22:21,,,,,,,,,,,,
986,5,P000986,GENCEF 500,GENCEF 500,1187,0,1400,110,2028-07-02,2506048,2024-05-03 18:08:20,2025-12-20 20:37:20,,,,,,,,,,,,
987,6,P000987,BENOSON 15gr,BENOSON 15gr,32634,0,38000,2,2028-05-01,LCF15352,2024-05-08 11:45:33,2025-09-02 12:22:25,,,,,,,,,,,,
988,5,P000988,PANSTONAL,,200,0,400,0,2026-01-01,,2024-05-08 13:07:44,2025-05-13 14:27:45,,,,,,,,,,,,
989,6,P000989,MEBO,MEBO,84715,0,102000,1,2027-09-10,24001B4B,2024-05-08 13:41:58,2026-01-01 00:44:20,,,,,,,,,,,,
990,6,P000990,BURNAZIN SLP,BURNAZIN SLP,74237,0,86000,1,2028-06-03,5EF1303,2024-05-08 13:44:13,2025-12-27 19:23:58,,,,,,,,,,,,
991,1,P000991,HERBAKOF 100 ml,HERBAKOF 100ml,22000,0,24000,0,2024-09-09,,2024-05-14 11:11:47,2024-05-14 11:11:47,,,,,,,,,,,,
992,1,P000992,"VITALONG C s""30","VITALONG C s""30",42000,0,44000,0,2026-03-04,KPD11452,2024-05-14 12:17:18,2025-12-31 18:43:56,,,,,,,,,,,,
993,5,P000993,ACYCLOVIR TAB,ACYCLOVIR TAB,630,0,900,130,2027-06-10,53330,2024-05-15 11:21:24,2025-12-31 23:31:15,175540,993,2025-12-31 23:31:15,0,40,2025-12-31 23:31:15,2025-12-31 23:31:15,,,170,130,Perubahan Stok Manual: SO
